Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	tree_length
10116	-86.8165	-249.1558	162.3393	0.0772618	0.0160908	0.00700026	0.00245114	0.000250303	0.0161786	0.00560566	0.0117854	0.00176598	0.046523	0.00278578	0.00799644	0.010184	0.0180232	0.00268192	0.00455141	0.0142621	0.0155492	0.00465951	0.0059323	0.0245699	0.0328824	0.0287117	0.0102248	0.00820335	0.000148924	0.0142771	0.00564928	0.0364008	0.000911417	0.0162193	0.00589129	0.00342437	0.0419985	0.00535324	0.00497094	0.0673498	0.0317281	0.00984771	0.00393928	0.00268875	0.0101476	0.00246752	0.013368	0.0538938	0.027976	0.0329809	0.0441808	0.00770702	0.00284562	0.0026032	0.000695047	0.0035572	0.0117848	0.0218303	0.012716	0.00831045	0.00624968	0.0148759	0.0347005	0.0729347	0.00532865	0.00896477	0.0269511	0.0764515	0.01147	0.000694544	0.000930399	0.105637	0.0108533	0.0101184	0.000654889	0.0114703	0.00256213	0.00445295	0.0377486	0.042933	0.0050536	0.010217	0.00383615	0.0117437	0.02062	0.0236647	0.0073483	0.104442	0.00141797	0.0749086	0.0041622	0.0049841	0.00494033	0.044215	0.00704333	0.0569316	1.03974	0.989541	0.572736	0.761998	0.918696	1.0885	1.31234	1.74601	0.4029885	0.2765091	0.0440112	0.0091659	0.00398761	0.00139626	0.000142582	0.00921591	0.00319319	0.00671341	0.00100596	0.0265012	0.00158688	0.00455507	0.00580117	0.0102667	0.00152772	0.00259265	0.00812423	0.00885738	0.00265423	0.00337926	0.0139959	0.018731	0.0163552	0.00582443	0.00467293	8.48325e-05	0.00813275	0.00321804	0.0207352	0.000519177	0.00923909	0.00335589	0.00195065	0.0239239	0.0030494	0.00283163	0.038365	0.0180735	0.00560962	0.00224396	0.00153161	0.00578045	0.00140559	0.00761493	0.0306999	0.0159361	0.0187871	0.025167	0.0043902	0.00162097	0.00148288	0.000395924	0.00202632	0.00671307	0.0124354	0.00724351	0.00473394	0.00356005	0.00847384	0.0197667	0.0415463	0.0030354	0.00510666	0.0153524	0.0435496	0.00653374	0.000395638	0.00052999	0.0601745	0.00618243	0.00576382	0.000373049	0.00653389	0.00145948	0.00253657	0.021503	0.0244562	0.00287871	0.00581995	0.00218521	0.00668967	0.0117459	0.0134803	0.00418586	0.0594938	0.000807726	0.0426707	0.00237094	0.00283913	0.0028142	0.0251865	0.00401214	0.0324304	1.755504
10152	-81.51732	-243.2492	161.7319	0.165998	0.00176493	0.00506593	0.00276546	0.0329095	0.0358212	0.0206497	0.0334787	0.00634834	0.0208851	0.0182475	0.00268026	0.0149468	0.0261589	0.000600546	0.0224618	0.00636806	0.0240651	0.0653852	0.0277604	0.0369385	0.00497092	0.0482226	0.01419	0.000283685	0.0101816	0.0110192	0.0245679	0.00624401	0.00122992	0.004167	0.00329303	0.00146989	0.013426	0.00372725	0.00429007	0.0283207	0.051748	0.0108573	0.00418471	0.00883812	0.000506662	0.00225786	0.0029296	0.0665885	0.0198912	0.0297124	0.0178628	0.0114981	0.0273637	0.00269031	0.000477837	0.00429494	0.0105804	0.0335107	0.0190564	0.00641634	0.0100618	0.0315943	0.0646183	0.0568821	0.0738756	0.0189492	0.0986564	0.00919356	0.0303528	0.00144676	0.0157285	0.0800933	0.0098394	0.050536	0.000121156	0.00109646	0.0043192	0.000784142	0.0146304	0.0390032	0.0108153	0.0373961	0.00520752	0.0125187	0.00745772	0.0650674	0.0168697	0.120344	0.00221623	0.0197375	0.00618444	0.00855761	0.0167047	0.0332956	0.0145083	0.0842129	1.44225	0.883619	0.8791	0.93909	0.980585	1.0198	1.06486	1.13753	0.09317209	0.4295282	0.0770275	0.000818976	0.00235073	0.00128325	0.0152709	0.016622	0.00958203	0.015535	0.0029458	0.00969126	0.00846733	0.00124372	0.00693572	0.0121384	0.00027867	0.0104229	0.00295495	0.0111669	0.0303405	0.0128816	0.0171405	0.00230664	0.0223766	0.00658456	0.000131637	0.00472452	0.00511319	0.0114002	0.00289739	0.000570717	0.0019336	0.00152806	0.000682068	0.00623001	0.00172954	0.00199071	0.0131416	0.0240125	0.00503807	0.00194182	0.00410113	0.000235105	0.00104771	0.00135941	0.0308989	0.00923008	0.0137873	0.00828885	0.00533542	0.0126975	0.00124838	0.000221729	0.00199297	0.00490958	0.0155499	0.0088427	0.00297736	0.00466896	0.0146606	0.0299847	0.0263948	0.0342803	0.00879295	0.0457792	0.00426606	0.0140845	0.000671337	0.00729843	0.0371655	0.00456575	0.0234501	5.62197e-05	0.000508787	0.00200423	0.000363863	0.0067889	0.0180986	0.00501858	0.0173528	0.00241643	0.00580903	0.00346058	0.030193	0.007828	0.0558431	0.00102839	0.00915873	0.00286975	0.00397096	0.00775143	0.01545	0.00673223	0.0390771	2.155046
10188	-91.89186	-252.315	160.4231	0.116523	0.0120559	0.0122176	0.0147101	0.0632711	0.00722884	0.00487233	0.0864436	0.0118743	0.0144919	0.0122733	0.0251977	0.0192715	0.0698624	0.00645072	0.0134573	0.0306565	0.0121532	0.0185472	0.000120039	0.00325407	0.0018898	0.0394117	0.0164533	0.0150572	0.0104914	0.00701008	0.0552882	0.00214086	0.0328422	0.0200123	0.00666101	0.0010163	0.0473086	0.0111412	0.030152	0.0321522	0.00764344	0.000673453	0.0508739	0.00716106	0.00014887	0.00437313	0.00233541	0.026505	0.0147084	0.0131677	0.0613817	0.0101306	0.0153947	0.0934148	0.0063277	0.00682735	0.0102858	0.0330672	0.0268914	0.0350309	0.00488774	0.0191029	0.047384	0.004944	0.0201049	0.056103	0.0404983	0.0299105	0.0481335	0.0172555	0.00926892	0.0590845	0.00518167	0.0210733	0.0428478	0.00544871	0.0159412	0.022231	0.0200148	0.0174718	0.0712513	0.00235552	0.0550665	0.00182803	0.0464156	0.0832422	0.0135478	0.242741	0.0272481	0.00185257	0.00880728	0.00961399	0.00173512	0.0122604	0.0119876	0.00929337	1.80394	0.788437	0.373024	0.618208	0.860673	1.16188	1.61758	2.68079	0.7130274	0.6021029	0.0482208	0.00498913	0.00505603	0.00608753	0.0261836	0.00299153	0.00201633	0.0357732	0.00491397	0.00599722	0.00507909	0.0104276	0.00797517	0.0289113	0.00266952	0.00556907	0.0126866	0.00502939	0.00767543	4.96761e-05	0.00134664	0.000782061	0.0163098	0.00680891	0.00623116	0.00434168	0.002901	0.02288	0.000885955	0.0135912	0.00828173	0.00275654	0.000420577	0.0195778	0.00461057	0.0124779	0.0133056	0.0031631	0.000278697	0.0210533	0.00296348	6.16071e-05	0.00180974	0.00096647	0.0109686	0.00608683	0.00544922	0.0254017	0.00419237	0.0063708	0.038658	0.00261861	0.00282538	0.00425662	0.0136843	0.0111285	0.0144969	0.00202271	0.00790539	0.019609	0.00204599	0.00832004	0.0232172	0.0167595	0.0123779	0.0199192	0.0071409	0.00383578	0.0244511	0.00214434	0.00872082	0.0177318	0.00225485	0.00659698	0.00919991	0.00828279	0.00723038	0.0294861	0.000974791	0.0227883	0.000756498	0.0192083	0.0344483	0.00560654	0.100454	0.0112762	0.000766654	0.00364474	0.00397858	0.000718049	0.00507374	0.00496085	0.0038459	2.416437
10224	-87.17355	-249.8277	162.6542	0.0465139	0.00360111	0.00237872	0.000786664	0.0036145	0.00365522	0.0219495	0.0240119	0.00305285	0.00052646	0.00308151	0.000186148	0.00133369	9.79913e-05	0.000701087	0.0117284	0.00685424	0.00226566	0.0109407	0.0176518	0.0093796	0.000545858	0.00606568	0.00295004	0.00523554	0.00436989	0.0050514	0.000769751	0.000855061	0.00280002	0.00474164	0.0125304	0.0183852	0.00105002	0.00519378	0.00470626	0.00490446	0.0022203	0.00312837	0.00968511	0.00258866	0.00394537	0.00514454	0.00013769	0.00150812	0.0224837	0.0168972	0.0358808	0.00275596	0.012414	0.0159189	0.00552273	0.00630996	0.000584299	0.00897199	0.00739989	0.000244789	0.00928515	0.0169923	0.026656	0.0136285	0.00121235	0.0127255	0.0263864	0.0102803	0.0279921	0.00308628	0.0235646	0.00528421	0.0094933	0.0243639	0.00083473	0.00128259	0.012487	0.011748	0.00867078	0.0335649	0.0109669	0.0117609	0.000207846	0.000715487	0.011896	0.000671997	0.00734474	0.0692335	0.0147355	0.0107307	0.00857958	0.00508789	0.00238059	0.00781581	0.00732251	0.0271909	1.48293	0.872914	0.339534	0.590487	0.848442	1.17863	1.69352	2.94521	0.781045	0.4470591	0.0520063	0.00402634	0.00265961	0.000879555	0.00404131	0.00408684	0.0245414	0.0268472	0.00341333	0.000588625	0.00344539	0.000208128	0.00149118	0.000109562	0.000783873	0.0131134	0.0076636	0.00253319	0.0122326	0.0197362	0.0104872	0.000610314	0.00678193	0.00329839	0.00585377	0.0048859	0.00564788	0.000860645	0.000956028	0.00313065	0.00530154	0.01401	0.0205562	0.00117401	0.00580707	0.00526199	0.00548359	0.00248248	0.00349778	0.0108288	0.00289434	0.00441125	0.00575201	0.000153949	0.0016862	0.0251387	0.0188925	0.0401177	0.00308139	0.0138798	0.0177986	0.00617486	0.00705505	0.000653295	0.0100314	0.00827368	0.000273695	0.0103816	0.0189988	0.0298036	0.0152378	0.00135551	0.0142281	0.0295022	0.0114942	0.0312975	0.00345071	0.0263472	0.00590818	0.0106143	0.0272409	0.000933297	0.00143404	0.0139615	0.0131352	0.00969464	0.0375283	0.0122619	0.0131497	0.000232389	0.000799973	0.0133007	0.000751348	0.00821203	0.0774088	0.0164755	0.0119978	0.00959267	0.00568868	0.00266169	0.00873872	0.00818717	0.0304016	0.8943886
10260	-81.98282	-243.8212	161.8384	0.205528	0.0197624	0.0129892	0.0182686	0.0163094	0.00538038	0.0262481	0.166377	0.0291564	0.00269241	0.000758496	0.0109575	0.0409803	0.038522	0.0126209	0.0176062	0.00601617	0.000856319	0.0141329	0.0179783	0.0718641	0.0182518	0.00983815	0.0229027	0.0206479	0.00164632	0.0323085	0.0210953	0.0246847	0.0206175	0.0111042	0.00151074	0.000828805	0.00389598	0.00633349	0.0111583	0.0173454	0.0033906	0.00898455	0.00946279	0.0242148	0.023319	0.00158253	0.0185535	0.0126932	0.126222	0.0156505	0.0436537	0.00222213	0.0164908	0.0044695	0.0171233	0.00149827	0.0481055	0.0252589	0.00858417	0.0390834	0.00400443	0.0251715	0.000779907	0.0128066	0.00517324	0.0111358	0.0136205	0.0304917	0.0407925	0.0316403	0.0176545	0.0319634	0.0318857	0.00792183	0.0363374	0.0171006	0.00906923	0.000998185	0.00122748	0.0123849	0.0280673	0.012	0.00792008	0.0171528	0.00981273	0.12507	0.0317581	0.0891978	0.00623506	0.00074883	0.0112074	0.0437065	0.00168485	0.0204364	0.0309596	0.0145379	0.997995	1.00053	0.686639	0.832477	0.944403	1.05887	1.20123	1.45637	0.2718353	0.2624917	0.0933205	0.00897317	0.00589775	0.0082949	0.00740532	0.00244297	0.011918	0.0755436	0.0132385	0.00122249	0.000344396	0.00497528	0.0186072	0.017491	0.00573052	0.0079941	0.00273165	0.000388813	0.00641708	0.00816306	0.03263	0.00828727	0.00446703	0.010399	0.0093752	0.000747512	0.0146697	0.00957834	0.0112081	0.00936139	0.00504186	0.000685954	0.00037632	0.00176898	0.00287573	0.00506646	0.00787569	0.00153951	0.00407945	0.00429659	0.0109947	0.010588	0.000718552	0.00842424	0.00576337	0.0573114	0.00710615	0.019821	0.00100896	0.00748768	0.00202938	0.00777486	0.000680293	0.0218424	0.0114688	0.00389765	0.0177459	0.00181822	0.0114292	0.000354118	0.00581486	0.00234892	0.00505624	0.00618442	0.0138448	0.0185219	0.0143663	0.00801606	0.014513	0.0144777	0.00359692	0.0164991	0.00776455	0.0041179	0.000453228	0.000557338	0.00562337	0.012744	0.00544862	0.00359613	0.00778825	0.00445549	0.0567882	0.0144198	0.0405004	0.00283104	0.000340007	0.00508875	0.019845	0.00076501	0.00927917	0.0140572	0.00660095	2.202393
10296	-92.94318	-253.3695	160.4263	0.0701013	0.00593031	0.0245448	0.00571683	0.0238447	0.0204931	0.0152102	0.0193001	0.00153948	0.00232074	0.00500236	0.00285704	0.00887739	0.0017989	0.0145198	0.0172225	0.020271	0.0174622	0.0189206	0.00305625	0.0528247	0.00395677	0.00106041	0.0190585	0.00628283	0.0145135	0.00079331	0.0105485	0.00994347	0.00179718	0.0247593	0.00857974	0.0167541	0.00504976	0.00446251	0.00338293	0.0240771	0.00146082	0.010789	0.00769399	0.00178736	0.00404907	0.0110879	0.00635187	0.0114686	0.0781523	0.00726738	0.0212345	0.00241287	0.000634853	0.00146132	0.0113483	0.0170852	0.0164069	0.0092058	0.00342866	0.017916	0.00180785	0.0247904	0.00911933	0.0127665	0.0148237	0.00536976	0.00216493	0.0337289	0.00682711	0.00406661	0.00802109	0.0108659	0.00836877	0.0299898	0.0155633	0.000841627	0.0136714	0.00426169	0.0129942	0.0131423	0.00459157	0.00427999	0.000291264	0.0144999	0.00587627	0.00143021	0.0121503	0.0749114	0.00248339	0.00473641	0.00684849	0.000442455	0.000404003	0.00543301	0.00147548	0.0307302	3.02764	0.466411	0.134309	0.375643	0.73678	1.35726	2.6621	7.44551	1.451641	1.70825	0.0608599	0.00514852	0.0213091	0.00496318	0.0207013	0.0177915	0.013205	0.0167558	0.00133654	0.0020148	0.0043429	0.0024804	0.00770709	0.00156175	0.0126057	0.0149521	0.0175987	0.0151602	0.0164264	0.00265335	0.0458609	0.00343515	0.000920616	0.0165461	0.00545457	0.0126002	0.000688729	0.00915787	0.00863263	0.00156026	0.0214953	0.00744868	0.0145454	0.00438405	0.00387423	0.00293697	0.020903	0.00126824	0.0093667	0.0066797	0.00155173	0.00351529	0.00962624	0.00551452	0.00995668	0.0678496	0.00630933	0.0184352	0.00209479	0.000551161	0.00126868	0.00985225	0.0148328	0.014244	0.00799221	0.00297667	0.0155541	0.00156953	0.0215223	0.00791714	0.0110835	0.0128695	0.00466187	0.00187953	0.0292825	0.00592711	0.00353052	0.00696368	0.00943345	0.00726553	0.0260363	0.0135116	0.000730676	0.0118691	0.00369988	0.0112812	0.0114097	0.00398627	0.00371577	0.000252867	0.0125884	0.00510161	0.00124166	0.0105485	0.0650359	0.00215601	0.00411202	0.00594567	0.000384127	0.000350743	0.00471678	0.00128097	0.0266791	1.151846
10332	-92.36937	-255.2004	162.831	0.0609238	0.00467437	0.00156171	0.0261895	0.0181627	0.00114777	0.00190199	0.0171093	0.000684502	0.0135239	0.00914035	0.00236735	0.0105593	0.00999223	0.00189002	0.0072371	0.00670766	0.00948487	0.000977089	0.00293554	0.0347341	0.0075967	0.00906963	0.0279947	0.0120393	0.00094353	0.0127007	0.0112607	0.0174138	0.00300005	0.00785838	0.00901769	0.00615626	0.00833157	0.00115393	0.000526908	0.00862113	0.000382216	0.00748298	0.00344281	0.00753095	0.0181858	0.0016003	0.00726222	0.0179185	0.010036	0.0157099	0.0374088	0.000185262	0.00925266	0.00722748	0.0018172	0.00405919	0.0111226	0.00368048	0.00160539	0.000893891	0.0348867	0.024299	0.00375728	0.0181515	0.00921692	0.0181495	0.008155	0.00117523	0.0503025	0.0209242	0.00979146	0.0141057	0.0134978	0.0298345	0.0256878	0.0272009	0.0106614	0.00134787	0.0025969	0.0103995	0.0192429	0.0101667	0.0287756	0.0105626	0.00391884	0.0211117	0.00413968	0.0482644	0.00788723	0.000137022	0.00331248	0.0208877	0.00411173	0.00446557	0.00746137	0.000941729	0.953542	1.01223	0.309948	0.564808	0.836754	1.1951	1.77051	3.22634	0.8469663	0.2479013	0.0563107	0.00432043	0.00144346	0.0242065	0.0167874	0.00106086	0.00175797	0.0158138	0.000632672	0.0124999	0.00844824	0.0021881	0.00975974	0.00923561	0.0017469	0.0066891	0.00619975	0.00876667	0.000903103	0.00271326	0.032104	0.00702148	0.00838287	0.0258749	0.0111277	0.000872086	0.011739	0.010408	0.0160952	0.00277289	0.00726334	0.00833487	0.00569011	0.0077007	0.00106656	0.00048701	0.00796833	0.000353275	0.00691636	0.00318211	0.0069607	0.0168087	0.00147912	0.00671232	0.0165617	0.00927607	0.0145203	0.0345762	0.000171234	0.00855204	0.00668021	0.0016796	0.00375182	0.0102804	0.00340179	0.00148383	0.000826205	0.0322451	0.0224591	0.00347277	0.016777	0.00851901	0.0167752	0.0075375	0.00108624	0.0464936	0.0193398	0.00905004	0.0130376	0.0124757	0.0275754	0.0237427	0.0251413	0.00985412	0.00124581	0.00240026	0.00961203	0.0177858	0.0093969	0.0265967	0.00976282	0.0036221	0.0195131	0.00382622	0.0446098	0.00729001	0.000126647	0.00306166	0.0193061	0.00380039	0.00412744	0.00689639	0.000870421	1.081924
10368	-80.94016	-243.6729	162.7328	0.0689966	0.00285581	0.00200393	0.0067381	0.0276465	0.00878405	0.00656275	0.020319	0.00647404	0.00814018	0.00736292	0.00620121	0.0167808	0.0108934	0.0205159	0.00105285	0.00792066	0.00295589	0.00392645	0.00246052	0.0114498	0.00606249	0.00272749	0.0052021	0.00626647	0.00132629	0.00111757	0.000655766	0.0117826	0.00272568	0.00191233	0.00331557	0.00340708	0.0510134	0.00743175	0.00199534	0.00996616	0.000833984	0.000578221	0.00303064	0.0025978	0.0191699	0.00137327	0.00230361	0.0182545	0.0312581	0.0140927	0.0394331	0.000564808	0.00775015	0.00561367	0.00431476	0.00639312	0.00840768	0.00630852	0.0126065	0.00679863	0.00205123	0.00192728	0.0114092	0.00649574	0.00734877	0.0220624	0.00559935	0.00125674	0.0537121	0.0220317	0.0166602	0.0220983	0.0111952	0.0168362	0.0192042	0.0179752	0.00940752	0.00143857	0.00241059	0.0100717	0.023094	0.00930735	0.0416101	0.0140371	0.0284082	0.0179745	0.0173541	0.0508762	0.00175903	7.81458e-05	0.00304963	0.0428884	0.0177078	0.00401258	0.00405821	0.0180316	0.860785	1.03664	0.254177	0.512724	0.811875	1.23172	1.95037	3.93427	0.990405	0.218517	0.0619319	0.00256339	0.00179875	0.00604817	0.0248157	0.00788463	0.00589078	0.0182385	0.00581115	0.00730669	0.00660902	0.00556626	0.0150626	0.00977802	0.0184152	0.000945046	0.00710965	0.00265323	0.00352441	0.00220858	0.0102774	0.00544174	0.00244821	0.00466944	0.00562483	0.00119049	0.00100314	0.000588621	0.0105762	0.00244659	0.00171652	0.00297608	0.00305822	0.0457901	0.0066708	0.00179103	0.0089457	0.00074859	0.000519016	0.00272033	0.00233181	0.017207	0.00123266	0.00206774	0.0163854	0.0280575	0.0126497	0.0353954	0.000506976	0.00695659	0.00503887	0.00387296	0.00573851	0.0075468	0.00566257	0.0113157	0.0061025	0.0018412	0.00172994	0.010241	0.00583063	0.00659631	0.0198034	0.00502602	0.00112806	0.0482124	0.0197758	0.0149543	0.0198356	0.0100489	0.0151123	0.0172378	0.0161347	0.00844426	0.00129127	0.00216377	0.0090404	0.0207293	0.00835435	0.0373496	0.0125998	0.0254995	0.0161341	0.0155772	0.0456668	0.00157892	7.01443e-05	0.00273737	0.038497	0.0158946	0.00360172	0.00364268	0.0161853	1.114072
10404	-79.94243	-242.491	162.5485	0.069322	0.0323508	0.0132676	0.0105811	0.0159628	0.0106611	0.00515476	0.0345946	0.00350124	0.0146598	0.000606103	0.00563164	0.014229	0.0153771	0.00510855	0.00656166	0.0185399	0.00517006	0.00078069	0.0106774	0.0251625	0.00606065	0.0277321	0.000721317	0.00331821	0.00140025	0.00451353	0.00656537	0.0182272	0.00276254	0.000575122	0.0162662	0.00141938	0.019964	0.0104906	0.0117222	0.0558996	0.00567915	0.0199052	0.0273853	0.0147749	0.0142784	0.0048072	0.0138139	0.0192105	0.0726725	0.0218512	0.0729368	0.0113783	0.0113586	0.00455389	0.0083039	0.0186415	0.00813462	0.00481493	0.0215835	0.00256233	0.00334474	0.0150906	0.00922656	0.0107772	0.0167269	0.0264561	0.0119301	0.00375775	0.114264	0.0538176	0.0258131	0.025699	0.000250699	0.0237659	0.00788282	0.0229416	0.00690391	0.00589749	0.0142227	0.00709279	0.0113083	0.00245197	0.0383735	0.00991732	0.0410493	0.0289993	0.136847	0.0248684	0.0223911	0.00312806	0.000510982	0.0642417	0.00189043	0.0113491	0.00150777	0.00505683	0.78061	1.05773	0.497178	0.711194	0.899131	1.11218	1.40609	2.01135	0.5052851	0.1942112	0.0409236	0.019098	0.00783237	0.00624648	0.0094235	0.00629368	0.00304306	0.0204226	0.00206692	0.00865429	0.000357807	0.00332458	0.00839993	0.00907771	0.00301578	0.00387361	0.0109448	0.0030521	0.000460873	0.00630332	0.0148544	0.00357784	0.0163714	0.000425823	0.00195887	0.000826627	0.00266452	0.00387581	0.0107602	0.00163084	0.000339518	0.00960261	0.000837919	0.0117856	0.00619303	0.0069201	0.0329998	0.00335263	0.0117509	0.0161666	0.0087222	0.00842912	0.00283788	0.00815492	0.0113408	0.0429015	0.0128996	0.0430575	0.00671708	0.00670543	0.00268834	0.00490213	0.0110048	0.0048022	0.00284245	0.0127416	0.00151265	0.00197453	0.0089086	0.00544681	0.00636224	0.00987458	0.0156181	0.00704282	0.00221835	0.0674546	0.0317707	0.0152385	0.0151712	0.000147998	0.01403	0.00465355	0.0135434	0.00407565	0.00348152	0.00839624	0.00418716	0.00667572	0.0014475	0.0226534	0.00585459	0.024233	0.0171195	0.0807862	0.0146808	0.0132184	0.00184662	0.000301653	0.0379245	0.001116	0.00669985	0.000890097	0.00298525	1.693938
10440	-84.29954	-245.391	161.0915	0.0491502	0.00939852	0.00684988	0.00262227	0.0085976	0.00677769	7.35842e-05	0.0222846	0.00174448	0.0135612	0.000858104	0.000118893	0.00674269	0.00878886	0.00876729	0.00521504	0.0131084	0.00055571	0.0012041	0.00177108	0.00503009	0.00644063	0.00207495	0.015258	0.00371819	0.00228691	0.000117349	0.00139554	0.0136216	0.0206435	0.0103229	0.0150049	0.00453702	0.000568917	0.0157058	0.0146629	0.0076129	3.03578e-05	0.00630259	0.0105627	0.0127835	0.0118044	0.0135078	0.0147481	0.00143119	0.0453693	0.0128554	0.0130765	0.00337358	0.000580249	0.0030352	0.00712528	0.00468188	0.0028986	0.0231326	0.00378765	0.00326709	0.0332101	0.0142824	0.0228343	0.00928063	0.0190466	0.00321765	0.00291063	0.0230706	0.00674936	0.0308008	0.00238524	0.0154508	0.000500237	0.0182077	0.00293252	0.00475404	0.00639958	0.00346335	0.00702829	0.013656	0.00366606	0.00312389	0.0102428	0.0013316	0.00700958	0.00209791	0.000859392	0.000467252	0.0139717	0.00437031	0.0154758	0.00297176	0.00852721	0.000443098	0.00417905	0.0248671	2.80578	0.524794	0.164418	0.414588	0.759807	1.31612	2.41203	6.08205	1.305387	1.406959	0.0581431	0.0111181	0.00810319	0.00310207	0.0101707	0.00801779	8.70477e-05	0.0263619	0.00206366	0.0160424	0.00101511	0.000140646	0.00797638	0.0103969	0.0103714	0.00616922	0.0155068	0.000657387	0.00142442	0.00209513	0.00595044	0.00761906	0.00245459	0.0180497	0.0043985	0.00270535	0.00013882	0.00165088	0.0161139	0.0244206	0.0122116	0.0177503	0.00536715	0.00067301	0.0185794	0.0173457	0.00900581	3.59123e-05	0.00745576	0.0124953	0.0151225	0.0139643	0.0159793	0.0174465	0.00169306	0.0536704	0.0152075	0.0154691	0.00399084	0.000686416	0.00359054	0.00842897	0.00553851	0.00342895	0.0273652	0.00448067	0.00386486	0.0392865	0.0168956	0.0270123	0.0109787	0.0225315	0.00380637	0.00344318	0.0272918	0.00798427	0.0364364	0.00282167	0.0182778	0.000591764	0.0215391	0.00346908	0.00562388	0.00757049	0.00409703	0.00831424	0.0161547	0.00433683	0.00369546	0.0121169	0.00157524	0.00829211	0.00248176	0.00101663	0.000552744	0.016528	0.00516993	0.0183073	0.0035155	0.0100874	0.000524171	0.00494368	0.029417	0.8453315
