Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	tree_length
17424	-67.14843	-228.9351	161.7867	0.169968	0.0249561	0.0139989	0.000738846	0.0120913	0.00561593	0.010608	0.0307875	0.00512436	0.0190285	0.0216144	0.0453776	0.0533637	0.0113302	0.0133178	0.0431716	0.0448063	0.00229064	0.0207993	0.0205163	0.0309367	0.00264283	0.00420311	0.0361231	0.0145818	0.00265171	0.00128418	0.00307066	0.000735603	0.0345861	0.00303244	0.0461638	0.00975975	0.0478371	0.00361114	0.00339501	0.0238734	0.00110773	0.00372743	0.000491845	0.0107251	0.0147746	0.0002295	0.00175365	0.00244685	0.0309142	0.00952522	0.0552496	0.0919566	0.0114754	0.0178493	0.0151165	0.0054338	0.00646716	0.0109573	0.0437296	0.0208143	0.0010649	0.0140585	0.00236095	0.0131342	0.033458	0.00594516	0.00298115	0.0210407	0.0049995	0.036648	0.000525411	0.0266102	0.0336218	0.00227525	0.0300666	0.0918192	0.111784	0.0183134	0.0748363	0.00287327	0.00381927	0.000513586	0.00421873	0.0432823	0.0301672	0.0572061	0.0430803	0.0205594	0.0234652	0.00420952	0.0303232	0.00575004	0.00662624	0.0137319	0.00102013	0.0135237	1.56443	0.851466	0.818668	0.907032	0.970016	1.03091	1.1025	1.2215	0.1446693	0.4835088	0.0840322	0.0123383	0.00692106	0.000365285	0.00597794	0.00277652	0.00524461	0.0152213	0.00253349	0.0094077	0.0106862	0.0224347	0.026383	0.00560165	0.0065843	0.0213441	0.0221522	0.00113249	0.0102832	0.0101432	0.0152951	0.00130662	0.00207802	0.0178592	0.00720923	0.00131101	0.0006349	0.00151813	0.000363682	0.0170994	0.00149924	0.0228234	0.00482522	0.0236507	0.00178535	0.0016785	0.011803	0.00054766	0.00184284	0.000243168	0.00530248	0.00730458	0.000113465	0.000867005	0.00120972	0.015284	0.00470927	0.0273154	0.0454634	0.00567342	0.00882471	0.00747362	0.00268647	0.00319737	0.0054173	0.0216199	0.0102906	0.000526486	0.00695053	0.00116725	0.00649353	0.0165416	0.00293929	0.00147388	0.0104025	0.00247176	0.0181188	0.000259763	0.0131561	0.0166226	0.00112488	0.0148649	0.0453954	0.0552661	0.00905414	0.0369991	0.00142054	0.00188825	0.000253917	0.00208574	0.0213988	0.0149147	0.0282827	0.0212989	0.0101646	0.0116012	0.00208119	0.0149918	0.00284282	0.00327601	0.00678907	0.000504352	0.00668613	2.022653
17460	-73.97343	-235.8197	161.8463	0.10166	0.00784619	0.032988	0.00173051	0.0140166	0.0147459	0.0138202	0.033532	0.00837483	0.0115317	0.0103105	0.00645741	0.00358108	0.0360676	0.0224831	0.000533688	0.00681362	0.0205586	0.00140416	0.0259495	0.0147437	0.00517497	0.00340633	0.023458	0.00416265	0.0264097	0.00364678	0.0205032	0.0161112	0.00429493	0.013509	0.0420968	0.0150772	0.00122458	0.00728315	0.000361502	0.0625763	0.00118551	0.0187942	0.0048426	0.00672381	0.0075673	4.56784e-05	0.00475735	0.019398	0.0444146	0.00776252	0.00634503	0.0474194	0.0142151	0.0102647	0.0387991	0.0143219	0.001123	0.0152425	0.0242843	0.00484461	0.00266388	0.0130491	0.00649032	0.00963959	0.0379708	0.000350701	0.010424	0.0103793	0.0214477	0.0444393	0.00158438	0.00618323	0.0581804	0.0357638	0.0574873	0.0391232	0.133326	0.0826616	0.056315	0.000374806	0.00275227	0.00417118	0.0423064	0.0596384	0.013965	0.0259357	0.0793408	0.0602075	0.00379721	0.0250612	0.0107446	0.00531969	0.00498899	0.0365928	0.0231455	0.00845455	1.63164	0.833779	0.847944	0.922709	0.975216	1.02541	1.08377	1.17932	0.1192631	0.5149784	0.0517333	0.00399282	0.0167872	0.000880636	0.00713286	0.00750398	0.00703291	0.017064	0.00426185	0.00586835	0.00524691	0.00328609	0.00182237	0.0183543	0.0114414	0.000271587	0.00346737	0.010462	0.000714558	0.0132054	0.0075029	0.00263347	0.00173344	0.0119375	0.00211832	0.0134396	0.0018558	0.0104338	0.0081988	0.00218563	0.00687453	0.0214225	0.0076726	0.000623172	0.0037063	0.000183964	0.0318443	0.000603291	0.00956413	0.00246434	0.00342166	0.0038509	2.32451e-05	0.00242095	0.00987139	0.022602	0.00395025	0.0032289	0.0241311	0.00723386	0.00522359	0.0197444	0.00728824	0.000571479	0.00775669	0.012358	0.00246536	0.00135561	0.0066405	0.00330284	0.00490546	0.0193229	0.000178467	0.00530463	0.00528191	0.0109144	0.0226146	0.000806271	0.00314657	0.0296072	0.0181998	0.0292546	0.0199093	0.0678477	0.0420654	0.028658	0.000190734	0.00140059	0.00212266	0.0215292	0.0303492	0.0071066	0.0131984	0.0403755	0.0306388	0.00193235	0.0127533	0.00546781	0.00270712	0.00253883	0.0186216	0.0117785	0.00430241	1.965072
17496	-78.53278	-240.1112	161.5784	0.0988491	0.0238829	0.0369543	0.00757716	0.028329	0.0908768	0.0332518	0.169088	0.00353532	0.0124113	0.0119918	0.0021331	0.020318	0.0189405	0.00716197	0.033534	0.00817815	0.0122075	0.00260793	0.00774944	0.00448534	0.00356796	0.00618437	0.0292236	0.00248266	0.0038058	0.0242316	0.00338621	0.00905407	0.014932	0.00976633	0.0129705	0.030194	0.0118232	0.0262736	0.00385614	0.010715	0.00107412	0.0216222	0.00511607	0.00648655	0.0153748	0.000477257	0.0413659	0.00749017	0.0113052	0.055487	0.00466619	0.0734989	0.00662446	0.00535578	0.0870463	0.00630532	0.0335412	0.0304378	0.00461463	0.0109721	0.011078	0.000551727	0.0307737	0.00718247	0.0258475	0.0408253	0.0438831	0.0181263	0.0286307	0.00779721	0.000631034	0.0389269	0.060165	0.00766231	0.0843265	0.0368598	0.13699	0.00491397	0.00190843	0.000255335	0.00549745	0.00506821	0.0507065	0.0534512	0.00839435	0.0570383	0.0343709	0.0850488	0.0474569	0.00916185	0.0371419	0.00479048	0.0417204	0.00438154	0.0186824	0.0135879	1.10265	0.972987	0.71046	0.846439	0.949317	1.05339	1.18142	1.40754	0.2471757	0.2982267	0.0424386	0.0102536	0.0158655	0.00325308	0.0121624	0.0390159	0.0142759	0.0725939	0.00151781	0.00532849	0.00514839	0.000915798	0.00872308	0.00813169	0.00307483	0.0143971	0.0035111	0.00524103	0.00111966	0.00332705	0.00192568	0.00153182	0.00265512	0.0125465	0.00106587	0.00163393	0.0104033	0.00145379	0.00388716	0.0064107	0.00419295	0.00556858	0.0129631	0.00507601	0.01128	0.00165555	0.00460023	0.00046115	0.00928299	0.00219647	0.00278485	0.00660082	0.0002049	0.0177595	0.00321573	0.00485364	0.0238221	0.00200332	0.0315551	0.00284406	0.00229938	0.0373713	0.00270704	0.0144001	0.0130678	0.00198118	0.00471064	0.0047561	0.000236871	0.013212	0.00308363	0.011097	0.0175274	0.0188402	0.00778212	0.0122919	0.00334755	0.00027092	0.0167124	0.0258305	0.00328964	0.0362037	0.0158249	0.0588134	0.0021097	0.000819342	0.000109622	0.0023602	0.00217592	0.0217697	0.0229481	0.00360392	0.0244881	0.0147564	0.0365138	0.0203745	0.00393343	0.015946	0.00205668	0.0179117	0.00188112	0.00802085	0.00583366	2.329226
17532	-84.44243	-246.2938	161.8513	0.0573155	0.0210599	0.00316682	0.00181063	0.00092586	0.00408424	0.00320267	0.0286831	0.00103506	0.00591833	0.000442457	0.00482658	0.00838471	0.00124622	0.00463601	0.00786199	0.0263953	0.0245759	0.000733293	0.00467292	0.0292885	0.00490632	0.00836232	0.00436016	0.0101463	0.0172325	0.00115259	0.00113846	0.0209075	0.000837485	0.00650815	0.000159363	0.00353928	0.001252	0.0177424	0.00255191	0.0201738	0.00115704	0.000788485	0.00568145	0.0140094	0.00346565	0.00796959	0.00777079	0.000478978	0.0284115	0.00949116	0.00532482	0.00288505	0.0152945	0.0127146	0.00033403	0.00634534	0.000222718	0.00952415	0.0050803	0.00421778	0.00259782	0.0105895	0.00414765	0.00126366	0.00926111	0.00852513	0.00542234	0.0153003	0.0496329	0.0169484	0.0139509	0.000875353	0.0477759	0.00375333	0.0150681	0.0597311	0.0320924	0.0035422	0.0117178	0.00402534	0.00095987	0.00821206	0.0271549	0.0119897	0.00711396	0.000292995	0.0166366	0.00835097	0.0031153	0.0248929	0.0190874	0.0115514	0.0513641	0.0116574	0.0214613	0.0201835	2.18696	0.687643	0.300339	0.556199	0.832753	1.20084	1.79792	3.32957	0.8697383	0.8369392	0.0539364	0.0198183	0.00298011	0.00170388	0.000871275	0.00384345	0.00301385	0.0269921	0.000974033	0.00556941	0.000416371	0.00454203	0.00789038	0.00117275	0.00436269	0.00739848	0.0248391	0.023127	0.000690061	0.00439742	0.0275617	0.00461706	0.00786932	0.0041031	0.0095481	0.0162165	0.00108464	0.00107134	0.0196748	0.00078811	0.00612445	0.000149967	0.00333062	0.00117819	0.0166964	0.00240146	0.0189845	0.00108882	0.000742	0.0053465	0.0131835	0.00326133	0.00749973	0.00731265	0.000450739	0.0267365	0.0089316	0.00501089	0.00271496	0.0143928	0.011965	0.000314337	0.00597125	0.000209587	0.00896265	0.00478079	0.00396912	0.00244466	0.00996515	0.00390312	0.00118916	0.00871511	0.00802253	0.00510266	0.0143983	0.0467067	0.0159492	0.0131284	0.000823746	0.0449592	0.00353205	0.0141797	0.0562096	0.0302004	0.00333337	0.011027	0.00378802	0.00090328	0.00772791	0.025554	0.0112829	0.00669455	0.000275721	0.0156557	0.00785863	0.00293163	0.0234253	0.0179621	0.0108704	0.0483359	0.0109701	0.020196	0.0189936	1.06265
17568	-83.51857	-245.5667	162.0481	0.0835665	0.00556426	0.0111314	0.000615464	0.0214001	0.02345	0.0272488	0.0681617	0.0013866	0.010057	0.000778941	0.0025794	0.0361731	0.00783155	0.0103474	0.00852677	0.0196166	0.0263105	0.00561474	0.00235402	0.015204	0.0102209	0.0122616	0.00402616	0.0101189	0.0151427	0.00368131	0.00452465	0.0170587	0.00644703	0.00301179	0.0112075	0.00259815	0.00594549	0.011625	0.0292075	0.0508568	0.00974473	0.0650439	0.0234294	0.0104401	0.0114	0.00913718	0.0552289	0.00441115	0.0609226	0.0761749	0.0378674	0.0374074	0.00440781	0.0185733	0.00420353	0.00380251	0.0160775	0.0260031	0.00726007	0.00241869	0.0425683	0.0035667	0.0397776	7.34386e-05	0.00775607	0.0527819	0.00405807	0.0111458	0.016316	0.0079203	0.107718	0.0209486	0.0861181	0.00551304	0.103176	0.00429422	0.0049244	0.056054	0.0805204	0.00646312	0.0045881	0.00291792	0.0290289	0.0473928	0.0187604	0.0071523	0.0140959	0.0170427	0.0638463	0.0652344	0.000234017	0.0134217	0.0110297	0.00465911	0.022902	0.0364836	1.2404	0.936737	0.952144	0.976367	0.992566	1.00749	1.0242	1.05026	0.03545886	0.3484662	0.0399784	0.00266195	0.0053253	0.000294439	0.0102379	0.0112185	0.0130359	0.0326087	0.000663352	0.0048113	0.000372647	0.00123399	0.0173053	0.00374663	0.0049502	0.00407923	0.00938463	0.012587	0.0026861	0.00112617	0.00727363	0.00488968	0.005866	0.00192613	0.0048409	0.00724432	0.00176115	0.0021646	0.00816091	0.00308427	0.00144085	0.00536169	0.00124296	0.00284433	0.00556143	0.0139729	0.02433	0.0046619	0.0311172	0.0112087	0.00499455	0.00545378	0.00437125	0.0264217	0.0021103	0.0291455	0.0364423	0.0181159	0.0178958	0.00210871	0.00888551	0.00201098	0.00181913	0.00769151	0.0124399	0.00347323	0.00115711	0.0203648	0.00170632	0.0190297	3.51332e-05	0.00371052	0.025251	0.00194139	0.00533218	0.00780563	0.00378909	0.0515324	0.0100219	0.0411991	0.00263745	0.0493597	0.00205436	0.00235584	0.0268163	0.0385212	0.00309197	0.00219496	0.00139594	0.0138875	0.0226728	0.00897504	0.00342168	0.00674353	0.00815328	0.0305442	0.0312083	0.000111954	0.00642097	0.00527662	0.00222893	0.0109564	0.0174538	2.090291
17604	-72.01706	-233.6029	161.5859	0.104992	0.00778044	0.00337469	0.000613576	0.0102965	0.0175008	0.020139	0.033676	0.0499727	0.00847209	0.00024786	0.000471147	0.0454781	0.0357814	0.0304806	0.00567264	0.0177111	0.00440537	0.0198484	0.0198218	0.0257605	0.0571951	0.00471249	0.000132797	0.0220774	0.00419929	0.000992702	0.00559546	0.00335572	0.00409601	0.0355442	0.0100887	0.00311316	0.0080395	0.0247901	0.0106546	0.0803548	0.000630056	0.00116268	0.0109026	0.000665144	0.00109381	0.00897351	0.0123439	0.00213711	0.0823428	0.048021	0.00950182	0.0348762	0.0118068	0.0332034	0.00373692	0.0188259	0.0360395	0.00377445	0.00251834	0.0175866	0.00107527	0.0933616	0.0200088	0.0274863	0.0393085	0.0305509	0.0959884	0.0722169	0.0219324	0.00513643	0.00046378	0.00720118	0.0300877	0.00417304	0.00710145	0.0443189	0.0498274	0.0115038	0.00701418	0.00485422	0.00290039	0.0294361	0.0122981	0.00686752	0.010129	0.00031985	0.00485623	0.00511164	0.0245098	0.00603242	0.0181797	0.0567071	0.0235382	0.0141738	0.0266286	0.0140677	1.20556	0.945906	0.330497	0.582769	0.844966	1.18348	1.71595	3.02575	0.800552	0.3353942	0.0550577	0.00408005	0.00176968	0.000321758	0.00539944	0.00917739	0.0105609	0.0176596	0.0262056	0.00444275	0.000129977	0.000247068	0.0238486	0.0187637	0.015984	0.00297472	0.00928769	0.00231017	0.0104084	0.0103945	0.0135088	0.029993	0.00247122	6.96385e-05	0.0115773	0.0022021	0.000520571	0.00293425	0.00175973	0.00214794	0.0186393	0.00529051	0.00163253	0.0042159	0.0129999	0.00558725	0.0421379	0.0003304	0.000609709	0.00571732	0.0003488	0.000573591	0.00470569	0.00647312	0.0011207	0.0431804	0.0251821	0.00498274	0.018289	0.00619145	0.0174118	0.00195963	0.00987226	0.0188991	0.00197931	0.00132061	0.00922239	0.000563867	0.0489586	0.0104926	0.0144138	0.0206133	0.0160208	0.0503361	0.0378704	0.0115013	0.00269353	0.000243205	0.00377628	0.015778	0.00218833	0.00372398	0.0232407	0.0261294	0.00603256	0.00367822	0.00254554	0.00152096	0.0154362	0.00644907	0.00360131	0.0053116	0.000167728	0.0025466	0.00268053	0.0128529	0.00316339	0.00953338	0.0297371	0.0123434	0.00743273	0.013964	0.00737705	1.906949
17640	-83.67128	-246.0958	162.4245	0.0841492	0.00330511	0.0183217	0.00824847	0.000954081	0.0152021	0.0427341	0.0435863	0.00255009	0.00810429	0.00764645	0.0457389	0.00521314	0.00335619	0.0100029	0.0162219	0.00694138	0.00229952	0.00679748	0.0173106	0.00452329	0.00439663	0.0231918	0.000874143	0.00844657	0.012792	0.00391332	0.00989943	0.00942628	0.0183533	0.0026217	0.00403217	0.00232801	0.00582929	0.00205901	0.00638051	0.0237942	0.0339328	0.0184972	0.0235634	0.00217307	0.0111778	0.00064013	0.0013776	0.0024935	0.0348403	0.00973438	0.00345947	0.00534458	0.00822106	0.0145284	0.00959267	0.0101509	0.00406598	0.00328744	0.00143873	0.000620766	0.00728141	0.0285899	0.0233242	0.0134982	0.00350621	0.0234236	0.0530034	0.00837762	0.00290747	0.00129526	0.00735329	0.00118946	0.00803504	0.00452495	0.0136245	0.0254026	0.0224886	0.0146246	0.0330717	0.000123008	0.016708	8.43093e-05	0.0164315	0.031141	0.00430747	0.00584752	0.0391214	0.00838058	0.0021961	0.000492387	0.0017545	0.00143254	0.0118282	0.00253666	0.0173438	0.00722753	1.47171	0.875865	0.351495	0.600543	0.852923	1.17244	1.66516	2.84499	0.7560111	0.4421835	0.0729724	0.00286612	0.0158882	0.0071529	0.000827359	0.0131829	0.0370581	0.0377971	0.00221139	0.00702788	0.00663085	0.0396638	0.00452073	0.00291042	0.00867429	0.0140673	0.00601942	0.0019941	0.00589463	0.0150114	0.0039225	0.00381267	0.0201115	0.000758039	0.00732469	0.011093	0.00339355	0.00858458	0.00817427	0.0159156	0.00227348	0.00349661	0.0020188	0.00505504	0.00178553	0.00553304	0.0206338	0.0294259	0.0160404	0.0204337	0.00188444	0.00969315	0.000555107	0.00119463	0.00216231	0.0302128	0.00844145	0.00299998	0.00463471	0.00712913	0.0125987	0.00831857	0.00880263	0.00352593	0.0028508	0.00124764	0.000538315	0.00631429	0.0247926	0.0202262	0.0117053	0.00304052	0.0203125	0.0459634	0.0072649	0.0025213	0.00112323	0.00637662	0.00103148	0.00696782	0.00392395	0.0118149	0.0220286	0.0195016	0.0126821	0.0286791	0.00010667	0.0144888	7.31113e-05	0.0142491	0.0270048	0.00373535	0.00507085	0.0339252	0.00726747	0.00190441	0.000426988	0.00152147	0.00124227	0.0102572	0.00219974	0.0150402	0.00626756	1.153164
17676	-75.45239	-237.5687	162.1163	0.0976342	0.00991001	0.0396582	0.020912	0.000398029	0.0106007	0.0121423	0.051061	0.016085	0.0491096	0.00455651	0.0223998	0.0240801	0.000232294	0.0106355	0.0153406	0.0208988	0.00333258	0.00415783	0.0074535	0.00383543	0.0233151	0.000595838	0.000779467	0.0163082	0.00715915	0.00272451	0.0209262	0.0107749	0.00135632	0.0100856	0.0165842	0.00102066	0.00129553	0.0238319	0.0146369	0.00455447	0.0154237	0.0146382	0.0348792	0.0067241	0.0244637	0.00568112	0.0158964	0.00693067	0.0781223	0.0158379	0.025569	0.00539965	0.0337897	0.00609974	0.000218042	0.00124178	0.00768712	0.00201302	0.0037523	0.00293482	0.0344146	0.0820746	0.0263153	0.0092555	0.000639833	0.0160349	0.0490494	0.0947195	0.0235625	0.00398145	0.00707326	0.00120656	0.0135531	0.0327096	0.0539195	0.0625537	0.0326203	0.0133277	0.0227248	0.00674454	0.0141414	0.0265303	0.0395939	0.0208487	0.0173651	0.0285765	0.0352247	0.00585493	0.0136392	0.00404701	0.00252121	0.0354988	0.00827959	0.0294878	0.00341783	0.0509189	1.17001	0.955261	0.543891	0.743034	0.911501	1.09709	1.34583	1.8386	0.440353	0.3223172	0.0539382	0.0054748	0.0219093	0.0115529	0.000219892	0.00585638	0.00670804	0.0282088	0.00888618	0.0271307	0.00251725	0.0123748	0.0133031	0.000128331	0.00587559	0.00847492	0.0115456	0.00184109	0.002297	0.0041177	0.00211889	0.0128805	0.000329172	0.000430618	0.00900952	0.00395509	0.00150516	0.0115607	0.00595261	0.000749301	0.00557182	0.00916196	0.000563866	0.000715719	0.013166	0.00808618	0.00251612	0.00852084	0.00808692	0.0192691	0.00371474	0.013515	0.00313855	0.00878198	0.00382886	0.0431588	0.00874967	0.0141257	0.00298305	0.0186672	0.00336981	0.000120458	0.000686022	0.00424677	0.00111209	0.00207297	0.00162135	0.0190124	0.0453423	0.0145379	0.00511322	0.000353477	0.00885854	0.0270974	0.052328	0.0130172	0.00219956	0.00390764	0.000666566	0.00748742	0.0180705	0.029788	0.0345579	0.0180212	0.00736289	0.0125544	0.00372604	0.00781247	0.0146567	0.0218737	0.0115179	0.00959337	0.0157872	0.01946	0.00323457	0.00753503	0.00223578	0.00139285	0.0196114	0.00457408	0.0162906	0.00188819	0.0281302	1.810112
17712	-64.58681	-226.6402	162.0533	0.088265	0.00453113	0.0114536	0.00156322	0.00310898	0.014844	0.01047	0.0203777	0.00770413	0.0287994	0.00482053	0.0018353	0.0028648	0.00200045	0.00566389	0.00642581	0.0271058	0.000907695	0.0063099	0.000647645	0.0038977	0.0150846	2.20274e-05	0.00847936	0.0075471	0.00635869	0.00366781	0.0074616	0.044065	0.0145489	0.000719006	0.00612739	0.00253308	0.00253023	0.00221887	0.0014044	0.00504814	0.00783754	0.00181418	0.013573	0.0168379	0.000944727	0.00279013	0.000591961	0.0193979	0.045463	0.0349937	0.0147316	0.00037078	0.0107838	0.00605947	0.00604676	0.00405189	0.001189	0.00200859	0.000175227	0.00211124	0.000524009	0.0592346	0.00152987	0.0069598	0.000906536	0.0286775	0.0934933	0.0101173	0.0482088	0.000626189	0.00860164	0.000267933	0.0148474	0.000119244	0.0207155	0.0840498	0.0142531	0.0311643	0.00502124	0.00294382	0.00852492	0.00122971	0.00367613	0.00148319	0.0153639	0.00232848	0.033055	0.0213206	0.0741826	0.00513328	0.00629599	0.00195662	0.00700616	0.0599592	0.0104987	0.0424119	1.81905	0.784461	0.388216	0.630362	0.865916	1.15485	1.58639	2.57589	0.6841638	0.6102245	0.0679028	0.00348582	0.00881132	0.00120259	0.00239176	0.0114196	0.00805463	0.0156767	0.00592683	0.0221556	0.00370846	0.00141191	0.00220391	0.00153896	0.00435726	0.00494341	0.0208526	0.000698295	0.00485425	0.000498237	0.00299853	0.0116047	1.69458e-05	0.00652322	0.00580603	0.00489178	0.00282167	0.00574025	0.0338994	0.0111926	0.000553136	0.00471383	0.00194871	0.00194652	0.00170699	0.00108041	0.00388356	0.00602946	0.00139566	0.0104418	0.0129535	0.000726784	0.00214646	0.000455399	0.0149229	0.034975	0.0269208	0.0113331	0.000285243	0.00829605	0.00466158	0.00465181	0.00311714	0.000914701	0.00154522	0.000134803	0.00162419	0.000403123	0.0455695	0.00117694	0.00535422	0.000697404	0.0220617	0.071925	0.00778326	0.0370873	0.000481731	0.00661729	0.000206123	0.0114222	9.17348e-05	0.0159365	0.06466	0.010965	0.0239749	0.00386287	0.00226469	0.00655827	0.000946021	0.00282807	0.00114103	0.0118196	0.00179132	0.0254294	0.0164021	0.0570691	0.00394906	0.00484354	0.00150524	0.00538987	0.046127	0.00807667	0.0326277	1.299874
17748	-64.97593	-227.4935	162.5175	0.10266	0.000722147	2.2979e-05	0.00657827	0.00412828	0.00136397	0.00841214	0.0183968	0.0151275	0.0355965	0.0086701	0.0178138	0.00478934	0.00450949	0.00843262	0.00902015	0.00449441	0.00250977	0.0142021	0.00437841	0.00399149	0.00507795	0.00154093	0.0197882	0.000690242	0.0207145	0.019688	0.00118495	0.00457169	0.00159689	0.0033342	0.0225643	0.00709111	0.00568994	0.00221183	0.00231143	0.00797183	0.0174711	0.00697106	0.00517938	0.0290119	0.0195613	0.0126716	1.05062e-05	0.00118736	0.0521874	0.0337766	0.0207847	0.00218337	0.0137807	0.00118898	0.0140933	0.0103111	0.000248058	0.00831951	0.00069425	0.00285391	0.0188196	0.0297108	0.0147071	0.00320469	0.00427165	0.0142963	0.0605056	0.0305148	0.00232743	0.017027	0.0037189	0.00221339	0.012307	0.00739058	0.00412575	0.0330411	0.00856257	0.0140077	0.0022144	0.000843378	0.0323958	0.000512243	0.00509195	0.061708	0.00491832	0.000992557	0.0122314	0.000814911	0.0191016	0.00598623	0.033629	0.000579169	0.0199217	0.0249135	0.00216736	0.00552253	1.19174	0.949541	0.30148	0.557228	0.833234	1.20014	1.7946	3.31697	0.8669965	0.3302826	0.0878468	0.000617943	1.96632e-05	0.00562905	0.00353258	0.00116715	0.00719829	0.0157422	0.0129446	0.03046	0.00741902	0.0152433	0.00409825	0.00385878	0.00721581	0.00771856	0.00384588	0.00214762	0.0121528	0.00374662	0.00341553	0.00434521	0.00131858	0.0169328	0.000590642	0.0177255	0.016847	0.00101396	0.003912	0.00136646	0.00285308	0.0193083	0.00606788	0.00486889	0.00189267	0.00197789	0.00682151	0.01495	0.00596515	0.00443201	0.0248255	0.0167387	0.0108431	8.99014e-06	0.00101603	0.0446569	0.0289028	0.0177855	0.00186832	0.0117922	0.00101742	0.0120596	0.0088232	0.000212263	0.00711903	0.000594071	0.0024421	0.016104	0.0254236	0.0125849	0.00274226	0.00365526	0.0122334	0.0517748	0.0261116	0.00199159	0.01457	0.00318227	0.00189401	0.0105311	0.00632413	0.00353042	0.0282733	0.00732701	0.0119864	0.00189487	0.000721681	0.0277212	0.000438328	0.0043572	0.0528037	0.00420862	0.000849334	0.0104664	0.000697321	0.0163453	0.00512243	0.0287764	0.000495596	0.0170471	0.0213186	0.00185462	0.00472564	1.16863
